id,protocol,source,destination,sport,dport,avg_size,packet_count,packetssent,packetsreceived,bytessent,bytesreceived,avg_ttl,syn_count,fin_count,ack_count,created_at
270,6,172.64.155.209,192.168.101.13,443,58758,60,1,1,1,60,60,61,0,0,1,06:38.4
271,6,192.168.101.13,13.107.246.58,65212,443,54,2,2,2,108,108,128,0,1,2,06:38.4
272,6,192.168.101.13,4.213.25.242,51315,443,54,1,1,1,54,54,128,0,0,1,06:38.4
273,6,192.168.101.13,74.125.24.188,57580,5228,54,1,1,1,54,54,128,0,0,1,06:38.4
274,6,4.213.25.242,192.168.101.13,443,51315,60,1,1,1,60,60,61,0,0,1,06:38.4
275,6,74.125.24.188,192.168.101.13,5228,57580,60,1,1,1,60,60,61,0,0,1,06:38.4
276,6,172.188.155.25,192.168.101.13,443,54128,86.5,2,2,2,173,173,47,0,0,2,06:49.8
277,6,192.168.101.13,172.188.155.25,54128,443,120,1,1,1,120,120,128,0,0,1,06:49.8
278,6,192.168.101.13,172.64.155.209,58758,443,54,1,1,1,54,54,128,0,0,1,06:49.8
279,6,192.168.101.13,74.125.24.188,57580,5228,55,1,1,1,55,55,128,0,0,1,06:49.8
280,6,192.168.101.13,34.139.124.58,51652,443,697.25,12,12,12,8367,8367,128,0,0,12,47:57.7
281,6,34.139.124.58,192.168.101.13,443,51652,220.3333333,3,3,3,661,661,55,0,0,3,47:57.7
282,6,150.171.27.11,192.168.101.13,443,57435,54,3,3,3,162,162,114.6666667,0,1,2,47:57.7
283,6,163.70.143.11,192.168.101.13,443,62191,54,1,1,1,54,54,53,0,0,1,47:57.7
284,6,163.70.143.15,192.168.101.13,443,50354,68,2,2,2,136,136,53,0,0,2,47:57.7
285,6,163.70.143.56,192.168.101.13,443,50809,89.5,2,2,2,179,179,53,0,0,2,47:57.7
286,6,192.168.101.13,150.171.27.11,57435,443,54,3,3,3,162,162,128,0,1,3,47:57.7
287,6,192.168.101.13,163.70.143.11,62191,443,83,1,1,1,83,83,128,0,0,1,47:57.7
288,6,192.168.101.13,163.70.143.15,50354,443,70,2,2,2,140,140,128,0,0,2,47:57.7
289,6,192.168.101.13,163.70.143.56,50809,443,88.5,2,2,2,177,177,128,0,0,2,47:57.7
290,6,192.168.101.13,34.139.124.58,50001,443,285.4,15,15,15,4281,4281,128,1,0,14,47:57.7
291,6,192.168.101.13,34.139.124.58,51652,443,54,6,6,6,324,324,128,0,1,6,47:57.7
292,6,192.168.101.13,34.139.124.58,54353,443,54,2,2,2,108,108,128,0,1,2,47:57.7
293,6,192.168.101.13,34.139.124.58,56410,443,270.6666667,9,9,9,2436,2436,128,1,0,8,47:57.7
294,6,192.168.101.13,40.104.122.98,57858,443,54,1,1,1,54,54,128,0,0,1,47:57.7
295,6,34.139.124.58,192.168.101.13,443,50001,367.125,16,16,16,5874,5874,55,1,0,16,47:57.7
296,6,34.139.124.58,192.168.101.13,443,51652,169.6153846,13,13,13,2205,2205,55,0,1,13,47:57.7
297,6,34.139.124.58,192.168.101.13,443,54353,54,1,1,1,54,54,55,0,1,1,47:57.7
298,6,34.139.124.58,192.168.101.13,443,56410,501.3,10,10,10,5013,5013,55,1,0,10,47:57.7
299,6,40.104.122.98,192.168.101.13,443,57858,54,1,1,1,54,54,61,0,0,1,47:57.7
300,6,163.70.143.11,192.168.101.13,443,49806,66.5,2,2,2,133,133,53,0,0,2,47:57.7
301,6,163.70.143.11,192.168.101.13,443,62191,79,1,1,1,79,79,53,0,0,1,47:57.7
302,6,163.70.143.11,192.168.101.13,443,65495,66.5,2,2,2,133,133,53,0,0,2,47:57.7
303,6,163.70.143.15,192.168.101.13,443,49267,54,1,1,1,54,54,53,0,0,1,47:57.7
304,6,172.188.155.25,192.168.101.13,443,60526,66,1,1,1,66,66,47,0,0,1,47:57.7
305,6,172.217.194.188,192.168.101.13,5228,65347,54,1,1,1,54,54,61,0,0,1,47:57.7
306,6,192.168.101.13,163.70.143.11,49806,443,68.5,2,2,2,137,137,128,0,0,2,47:57.7
307,6,192.168.101.13,163.70.143.11,62191,443,54,1,1,1,54,54,128,0,0,1,47:57.7
308,6,192.168.101.13,163.70.143.11,65495,443,68.5,2,2,2,137,137,128,0,0,2,47:57.7
309,6,192.168.101.13,163.70.143.15,49267,443,86,1,1,1,86,86,128,0,0,1,47:57.7
310,6,192.168.101.13,172.188.155.25,60526,443,55,1,1,1,55,55,128,0,0,1,47:57.7
311,6,192.168.101.13,172.217.194.188,65347,5228,54,1,1,1,54,54,128,0,0,1,47:57.7
312,6,192.168.101.13,34.139.124.58,50001,443,621.0625,32,32,32,19874,19874,128,0,0,32,47:57.7
313,6,34.139.124.58,192.168.101.13,443,50001,191.1290323,31,31,31,5925,5925,55,0,0,31,47:57.7
314,6,163.70.143.15,192.168.101.13,443,49267,82,1,1,1,82,82,53,0,0,1,48:03.2
315,6,163.70.143.15,192.168.101.13,443,49617,68,2,2,2,136,136,53,0,0,2,48:03.2
316,6,163.70.143.15,192.168.101.13,443,59930,68,2,2,2,136,136,53,0,0,2,48:03.2
317,6,192.168.101.13,163.70.143.15,49267,443,54,1,1,1,54,54,128,0,0,1,48:03.2
318,6,192.168.101.13,163.70.143.15,49617,443,70,2,2,2,140,140,128,0,0,2,48:03.2
319,6,192.168.101.13,163.70.143.15,59930,443,70,2,2,2,140,140,128,0,0,2,48:03.2
320,6,192.168.101.13,20.210.25.249,56540,443,54,1,1,1,54,54,128,0,0,1,48:03.2
321,6,192.168.101.13,34.139.124.58,50001,443,54,2,2,2,108,108,128,0,1,2,48:03.2
322,6,192.168.101.13,34.139.124.58,51741,443,473.3870968,31,31,31,14675,14675,128,1,0,30,48:03.2
323,6,192.168.101.13,34.139.124.58,56410,443,54,2,2,2,108,108,128,0,1,2,48:03.2
324,6,192.168.101.13,34.139.124.58,63894,443,328,7,7,7,2296,2296,128,1,0,6,48:03.2
325,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,48:03.2
326,6,20.210.25.249,192.168.101.13,443,56540,54,1,1,1,54,54,61,0,0,1,48:03.2
327,6,34.139.124.58,192.168.101.13,443,50001,54,1,1,1,54,54,55,0,1,1,48:03.2
328,6,34.139.124.58,192.168.101.13,443,51741,295.5625,32,32,32,9458,9458,55,1,0,32,48:03.2
329,6,34.139.124.58,192.168.101.13,443,56410,54,1,1,1,54,54,55,0,1,1,48:03.2
330,6,34.139.124.58,192.168.101.13,443,63894,501.3,10,10,10,5013,5013,54,1,0,10,48:03.2
331,6,4.213.25.241,192.168.101.13,443,56810,54,1,1,1,54,54,61,0,0,1,48:03.2
332,6,163.70.143.11,192.168.101.13,443,49806,66.5,2,2,2,133,133,53,0,0,2,48:08.7
333,6,163.70.143.11,192.168.101.13,443,62191,66.5,2,2,2,133,133,53,0,0,2,48:08.7
334,6,163.70.143.11,192.168.101.13,443,65495,66.5,2,2,2,133,133,53,0,0,2,48:08.7
335,6,163.70.143.15,192.168.101.13,443,50354,68,2,2,2,136,136,53,0,0,2,48:08.7
336,6,163.70.144.49,192.168.101.13,8080,61427,54,3,3,3,162,162,53,0,1,3,48:08.7
337,6,172.217.194.188,192.168.101.13,5228,65347,66,1,1,1,66,66,119,0,0,1,48:08.7
338,6,192.168.101.13,163.70.143.11,49806,443,68.5,2,2,2,137,137,128,0,0,2,48:08.7
339,6,192.168.101.13,163.70.143.11,62191,443,68.5,2,2,2,137,137,128,0,0,2,48:08.7
340,6,192.168.101.13,163.70.143.11,65495,443,68.5,2,2,2,137,137,128,0,0,2,48:08.7
341,6,192.168.101.13,163.70.143.15,50354,443,70,2,2,2,140,140,128,0,0,2,48:08.7
342,6,192.168.101.13,163.70.144.49,61427,8080,54,2,2,2,108,108,128,0,1,2,48:08.7
343,6,192.168.101.13,172.217.194.188,65347,5228,55,1,1,1,55,55,128,0,0,1,48:08.7
344,6,192.168.101.13,20.190.163.21,52131,443,54,1,1,1,54,54,128,0,0,1,48:08.7
345,6,192.168.101.13,34.139.124.58,51741,443,54,2,2,2,108,108,128,0,1,2,48:08.7
346,6,192.168.101.13,34.139.124.58,63894,443,54,2,2,2,108,108,128,0,1,2,48:08.7
347,6,20.190.163.21,192.168.101.13,443,52131,54,1,1,1,54,54,61,0,0,1,48:08.7
348,6,34.139.124.58,192.168.101.13,443,51741,54,1,1,1,54,54,55,0,1,1,48:08.7
349,6,34.139.124.58,192.168.101.13,443,63894,54,1,1,1,54,54,54,0,1,1,48:08.7
350,6,163.70.143.11,192.168.101.13,443,49806,66.5,2,2,2,133,133,53,0,0,2,48:14.3
351,6,163.70.143.11,192.168.101.13,443,62191,66.5,2,2,2,133,133,53,0,0,2,48:14.3
352,6,163.70.143.11,192.168.101.13,443,65495,66.5,2,2,2,133,133,53,0,0,2,48:14.3
353,6,163.70.143.15,192.168.101.13,443,49267,68,2,2,2,136,136,53,0,0,2,48:14.3
354,6,163.70.143.15,192.168.101.13,443,49617,68,2,2,2,136,136,53,0,0,2,48:14.3
355,6,163.70.143.15,192.168.101.13,443,59930,68,2,2,2,136,136,53,0,0,2,48:14.3
356,6,192.168.101.13,163.70.143.11,49806,443,68.5,2,2,2,137,137,128,0,0,2,48:14.3
357,6,192.168.101.13,163.70.143.11,62191,443,68.5,2,2,2,137,137,128,0,0,2,48:14.3
358,6,192.168.101.13,163.70.143.11,65495,443,83,1,1,1,83,83,128,0,0,1,48:14.3
359,6,192.168.101.13,163.70.143.15,49267,443,70,2,2,2,140,140,128,0,0,2,48:14.3
360,6,192.168.101.13,163.70.143.15,49617,443,70,2,2,2,140,140,128,0,0,2,48:14.3
361,6,192.168.101.13,163.70.143.15,59930,443,70,2,2,2,140,140,128,0,0,2,48:14.3
362,6,192.168.101.13,52.110.15.140,63895,443,162.9230769,13,13,13,2118,2118,128,1,1,12,48:14.3
363,6,192.168.101.13,52.110.15.140,63896,443,165.1538462,13,13,13,2147,2147,128,1,1,12,48:14.3
364,6,52.110.15.140,192.168.101.13,443,63895,625.8461538,13,13,13,8136,8136,114.9230769,1,1,13,48:14.3
365,6,52.110.15.140,192.168.101.13,443,63896,633.7692308,13,13,13,8239,8239,114.9230769,1,1,13,48:14.3
366,6,192.168.101.13,34.139.124.58,51652,443,697.25,12,12,12,8367,8367,128,0,0,12,49:38.5
367,6,34.139.124.58,192.168.101.13,443,51652,220.3333333,3,3,3,661,661,55,0,0,3,49:38.5
368,6,150.171.27.11,192.168.101.13,443,57435,54,3,3,3,162,162,114.6666667,0,1,2,49:38.5
369,6,163.70.143.11,192.168.101.13,443,62191,54,1,1,1,54,54,53,0,0,1,49:38.5
370,6,163.70.143.15,192.168.101.13,443,50354,68,2,2,2,136,136,53,0,0,2,49:38.5
371,6,163.70.143.56,192.168.101.13,443,50809,89.5,2,2,2,179,179,53,0,0,2,49:38.5
372,6,192.168.101.13,150.171.27.11,57435,443,54,3,3,3,162,162,128,0,1,3,49:38.5
373,6,192.168.101.13,163.70.143.11,62191,443,83,1,1,1,83,83,128,0,0,1,49:38.5
374,6,192.168.101.13,163.70.143.15,50354,443,70,2,2,2,140,140,128,0,0,2,49:38.5
375,6,192.168.101.13,163.70.143.56,50809,443,88.5,2,2,2,177,177,128,0,0,2,49:38.5
376,6,192.168.101.13,34.139.124.58,50001,443,285.4,15,15,15,4281,4281,128,1,0,14,49:38.5
377,6,192.168.101.13,34.139.124.58,51652,443,54,6,6,6,324,324,128,0,1,6,49:38.5
378,6,192.168.101.13,34.139.124.58,54353,443,54,2,2,2,108,108,128,0,1,2,49:38.5
379,6,192.168.101.13,34.139.124.58,56410,443,270.6666667,9,9,9,2436,2436,128,1,0,8,49:38.5
380,6,192.168.101.13,40.104.122.98,57858,443,54,1,1,1,54,54,128,0,0,1,49:38.5
381,6,34.139.124.58,192.168.101.13,443,50001,367.125,16,16,16,5874,5874,55,1,0,16,49:38.5
382,6,34.139.124.58,192.168.101.13,443,51652,169.6153846,13,13,13,2205,2205,55,0,1,13,49:38.5
383,6,34.139.124.58,192.168.101.13,443,54353,54,1,1,1,54,54,55,0,1,1,49:38.5
384,6,34.139.124.58,192.168.101.13,443,56410,501.3,10,10,10,5013,5013,55,1,0,10,49:38.5
385,6,40.104.122.98,192.168.101.13,443,57858,54,1,1,1,54,54,61,0,0,1,49:38.5
386,6,163.70.143.11,192.168.101.13,443,49806,66.5,2,2,2,133,133,53,0,0,2,49:38.5
387,6,163.70.143.11,192.168.101.13,443,62191,79,1,1,1,79,79,53,0,0,1,49:38.5
388,6,163.70.143.11,192.168.101.13,443,65495,66.5,2,2,2,133,133,53,0,0,2,49:38.5
389,6,163.70.143.15,192.168.101.13,443,49267,54,1,1,1,54,54,53,0,0,1,49:38.5
390,6,172.188.155.25,192.168.101.13,443,60526,66,1,1,1,66,66,47,0,0,1,49:38.5
391,6,172.217.194.188,192.168.101.13,5228,65347,54,1,1,1,54,54,61,0,0,1,49:38.5
392,6,192.168.101.13,163.70.143.11,49806,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
393,6,192.168.101.13,163.70.143.11,62191,443,54,1,1,1,54,54,128,0,0,1,49:38.5
394,6,192.168.101.13,163.70.143.11,65495,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
395,6,192.168.101.13,163.70.143.15,49267,443,86,1,1,1,86,86,128,0,0,1,49:38.5
396,6,192.168.101.13,172.188.155.25,60526,443,55,1,1,1,55,55,128,0,0,1,49:38.5
397,6,192.168.101.13,172.217.194.188,65347,5228,54,1,1,1,54,54,128,0,0,1,49:38.5
398,6,192.168.101.13,34.139.124.58,50001,443,621.0625,32,32,32,19874,19874,128,0,0,32,49:38.5
399,6,34.139.124.58,192.168.101.13,443,50001,191.1290323,31,31,31,5925,5925,55,0,0,31,49:38.5
400,6,163.70.143.15,192.168.101.13,443,49267,82,1,1,1,82,82,53,0,0,1,49:38.5
401,6,163.70.143.15,192.168.101.13,443,49617,68,2,2,2,136,136,53,0,0,2,49:38.5
402,6,163.70.143.15,192.168.101.13,443,59930,68,2,2,2,136,136,53,0,0,2,49:38.5
403,6,192.168.101.13,163.70.143.15,49267,443,54,1,1,1,54,54,128,0,0,1,49:38.5
404,6,192.168.101.13,163.70.143.15,49617,443,70,2,2,2,140,140,128,0,0,2,49:38.5
405,6,192.168.101.13,163.70.143.15,59930,443,70,2,2,2,140,140,128,0,0,2,49:38.5
406,6,192.168.101.13,20.210.25.249,56540,443,54,1,1,1,54,54,128,0,0,1,49:38.5
407,6,192.168.101.13,34.139.124.58,50001,443,54,2,2,2,108,108,128,0,1,2,49:38.5
408,6,192.168.101.13,34.139.124.58,51741,443,473.3870968,31,31,31,14675,14675,128,1,0,30,49:38.5
409,6,192.168.101.13,34.139.124.58,56410,443,54,2,2,2,108,108,128,0,1,2,49:38.5
410,6,192.168.101.13,34.139.124.58,63894,443,328,7,7,7,2296,2296,128,1,0,6,49:38.5
411,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,49:38.5
412,6,20.210.25.249,192.168.101.13,443,56540,54,1,1,1,54,54,61,0,0,1,49:38.5
413,6,34.139.124.58,192.168.101.13,443,50001,54,1,1,1,54,54,55,0,1,1,49:38.5
414,6,34.139.124.58,192.168.101.13,443,51741,295.5625,32,32,32,9458,9458,55,1,0,32,49:38.5
415,6,34.139.124.58,192.168.101.13,443,56410,54,1,1,1,54,54,55,0,1,1,49:38.5
416,6,34.139.124.58,192.168.101.13,443,63894,501.3,10,10,10,5013,5013,54,1,0,10,49:38.5
417,6,4.213.25.241,192.168.101.13,443,56810,54,1,1,1,54,54,61,0,0,1,49:38.5
418,6,163.70.143.11,192.168.101.13,443,49806,66.5,2,2,2,133,133,53,0,0,2,49:38.5
419,6,163.70.143.11,192.168.101.13,443,62191,66.5,2,2,2,133,133,53,0,0,2,49:38.5
420,6,163.70.143.11,192.168.101.13,443,65495,66.5,2,2,2,133,133,53,0,0,2,49:38.5
421,6,163.70.143.15,192.168.101.13,443,50354,68,2,2,2,136,136,53,0,0,2,49:38.5
422,6,163.70.144.49,192.168.101.13,8080,61427,54,3,3,3,162,162,53,0,1,3,49:38.5
423,6,172.217.194.188,192.168.101.13,5228,65347,66,1,1,1,66,66,119,0,0,1,49:38.5
424,6,192.168.101.13,163.70.143.11,49806,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
425,6,192.168.101.13,163.70.143.11,62191,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
426,6,192.168.101.13,163.70.143.11,65495,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
427,6,192.168.101.13,163.70.143.15,50354,443,70,2,2,2,140,140,128,0,0,2,49:38.5
428,6,192.168.101.13,163.70.144.49,61427,8080,54,2,2,2,108,108,128,0,1,2,49:38.5
429,6,192.168.101.13,172.217.194.188,65347,5228,55,1,1,1,55,55,128,0,0,1,49:38.5
430,6,192.168.101.13,20.190.163.21,52131,443,54,1,1,1,54,54,128,0,0,1,49:38.5
431,6,192.168.101.13,34.139.124.58,51741,443,54,2,2,2,108,108,128,0,1,2,49:38.5
432,6,192.168.101.13,34.139.124.58,63894,443,54,2,2,2,108,108,128,0,1,2,49:38.5
433,6,20.190.163.21,192.168.101.13,443,52131,54,1,1,1,54,54,61,0,0,1,49:38.5
434,6,34.139.124.58,192.168.101.13,443,51741,54,1,1,1,54,54,55,0,1,1,49:38.5
435,6,34.139.124.58,192.168.101.13,443,63894,54,1,1,1,54,54,54,0,1,1,49:38.5
436,6,163.70.143.11,192.168.101.13,443,49806,66.5,2,2,2,133,133,53,0,0,2,49:38.5
437,6,163.70.143.11,192.168.101.13,443,62191,66.5,2,2,2,133,133,53,0,0,2,49:38.5
438,6,163.70.143.11,192.168.101.13,443,65495,66.5,2,2,2,133,133,53,0,0,2,49:38.5
439,6,163.70.143.15,192.168.101.13,443,49267,68,2,2,2,136,136,53,0,0,2,49:38.5
440,6,163.70.143.15,192.168.101.13,443,49617,68,2,2,2,136,136,53,0,0,2,49:38.5
441,6,163.70.143.15,192.168.101.13,443,59930,68,2,2,2,136,136,53,0,0,2,49:38.5
442,6,192.168.101.13,163.70.143.11,49806,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
443,6,192.168.101.13,163.70.143.11,62191,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
444,6,192.168.101.13,163.70.143.11,65495,443,83,1,1,1,83,83,128,0,0,1,49:38.5
445,6,192.168.101.13,163.70.143.15,49267,443,70,2,2,2,140,140,128,0,0,2,49:38.5
446,6,192.168.101.13,163.70.143.15,49617,443,70,2,2,2,140,140,128,0,0,2,49:38.5
447,6,192.168.101.13,163.70.143.15,59930,443,70,2,2,2,140,140,128,0,0,2,49:38.5
448,6,192.168.101.13,52.110.15.140,63895,443,162.9230769,13,13,13,2118,2118,128,1,1,12,49:38.5
449,6,192.168.101.13,52.110.15.140,63896,443,165.1538462,13,13,13,2147,2147,128,1,1,12,49:38.5
450,6,52.110.15.140,192.168.101.13,443,63895,625.8461538,13,13,13,8136,8136,114.9230769,1,1,13,49:38.5
451,6,52.110.15.140,192.168.101.13,443,63896,633.7692308,13,13,13,8239,8239,114.9230769,1,1,13,49:38.5
452,6,163.70.143.11,192.168.101.13,443,49806,64.33333333,9,9,9,579,579,53,0,0,9,49:38.5
453,6,163.70.143.11,192.168.101.13,443,65495,720.1666667,12,12,12,8642,8642,53,0,0,12,49:38.5
454,6,163.70.143.15,192.168.101.13,443,50354,68,2,2,2,136,136,53,0,0,2,49:38.5
455,6,163.70.143.56,192.168.101.13,443,50809,77.66666667,3,3,3,233,233,55.66666667,0,0,3,49:38.5
456,6,192.168.101.13,163.70.143.11,49806,443,1098.555556,9,9,9,9887,9887,128,0,0,9,49:38.5
457,6,192.168.101.13,163.70.143.11,65495,443,112.125,8,8,8,897,897,128,0,0,8,49:38.5
458,6,192.168.101.13,163.70.143.15,50354,443,70,2,2,2,140,140,128,0,0,2,49:38.5
459,6,192.168.101.13,163.70.143.56,50809,443,77,3,3,3,231,231,128,0,0,3,49:38.5
460,6,192.168.101.13,20.44.229.112,58726,443,481.5,14,14,14,6741,6741,128,1,0,13,49:38.5
461,6,192.168.101.13,20.44.229.112,58727,443,580.7,10,10,10,5807,5807,128,1,0,9,49:38.5
462,6,192.168.101.13,34.139.124.58,54939,443,318.5384615,13,13,13,4141,4141,128,1,0,12,49:38.5
463,6,192.168.101.13,34.139.124.58,55314,443,301.75,8,8,8,2414,2414,128,1,0,7,49:38.5
464,6,192.168.101.13,40.104.122.98,57858,443,54,1,1,1,54,54,128,0,0,1,49:38.5
465,6,20.44.229.112,192.168.101.13,443,58726,647.3571429,14,14,14,9063,9063,112,1,0,14,49:38.5
466,6,20.44.229.112,192.168.101.13,443,58727,709.2,10,10,10,7092,7092,112,1,0,10,49:38.5
467,6,34.139.124.58,192.168.101.13,443,54939,436.3571429,14,14,14,6109,6109,54,1,0,14,49:38.5
468,6,34.139.124.58,192.168.101.13,443,55314,501.3,10,10,10,5013,5013,54,1,0,10,49:38.5
469,6,40.104.122.98,192.168.101.13,443,57858,54,1,1,1,54,54,61,0,0,1,49:38.5
470,6,163.70.143.11,192.168.101.13,443,62191,66.5,2,2,2,133,133,53,0,0,2,49:38.5
471,6,172.188.155.25,192.168.101.13,443,60526,54,1,1,1,54,54,61,0,0,1,49:38.5
472,6,192.168.101.13,163.70.143.11,62191,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
473,6,192.168.101.13,172.188.155.25,60526,443,54,1,1,1,54,54,128,0,0,1,49:38.5
474,6,192.168.101.13,20.44.229.112,58726,443,667.3333333,3,3,3,2002,2002,128,0,0,3,49:38.5
475,6,192.168.101.13,20.44.229.112,58727,443,54,1,1,1,54,54,128,0,0,1,49:38.5
476,6,192.168.101.13,34.139.124.58,54939,443,593.5909091,22,22,22,13059,13059,128,0,0,22,49:38.5
477,6,20.44.229.112,192.168.101.13,443,58726,492.5,2,2,2,985,985,112,0,0,2,49:38.5
478,6,20.44.229.112,192.168.101.13,443,58727,1443,2,2,2,2886,2886,112,0,0,2,49:38.5
479,6,34.139.124.58,192.168.101.13,443,54939,193.875,16,16,16,3102,3102,54,0,0,16,49:38.5
480,6,163.70.143.11,192.168.101.13,443,49806,66.5,2,2,2,133,133,53,0,0,2,49:38.5
481,6,163.70.143.15,192.168.101.13,443,49617,68,2,2,2,136,136,53,0,0,2,49:38.5
482,6,192.168.101.13,163.70.143.11,49806,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
483,6,192.168.101.13,163.70.143.15,49617,443,70,2,2,2,140,140,128,0,0,2,49:38.5
484,6,192.168.101.13,20.210.25.249,56540,443,54,1,1,1,54,54,128,0,0,1,49:38.5
485,6,192.168.101.13,34.139.124.58,54939,443,54,2,2,2,108,108,128,0,0,2,49:38.5
486,6,192.168.101.13,34.139.124.58,55314,443,54,2,2,2,108,108,128,0,1,2,49:38.5
487,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,49:38.5
488,6,20.210.25.249,192.168.101.13,443,56540,54,1,1,1,54,54,61,0,0,1,49:38.5
489,6,34.139.124.58,192.168.101.13,443,54939,179.625,8,8,8,1437,1437,54,0,0,8,49:38.5
490,6,34.139.124.58,192.168.101.13,443,55314,54,1,1,1,54,54,54,0,1,1,49:38.5
491,6,4.213.25.241,192.168.101.13,443,56810,54,1,1,1,54,54,61,0,0,1,49:38.5
492,6,163.70.143.15,192.168.101.13,443,50354,68,2,2,2,136,136,53,0,0,2,49:38.5
493,6,192.168.101.13,163.70.143.15,50354,443,70,2,2,2,140,140,128,0,0,2,49:38.5
494,6,192.168.101.13,34.139.124.58,54939,443,255.4,5,5,5,1277,1277,128,0,0,5,49:38.5
495,6,34.139.124.58,192.168.101.13,443,54939,199,6,6,6,1194,1194,54,0,0,6,49:38.5
496,6,163.70.143.11,192.168.101.13,443,49806,66.5,2,2,2,133,133,53,0,0,2,49:38.5
497,6,172.188.155.25,192.168.101.13,443,60526,66,1,1,1,66,66,47,0,0,1,49:38.5
498,6,172.217.194.188,192.168.101.13,5228,65347,54,1,1,1,54,54,61,0,0,1,49:38.5
499,6,192.168.101.13,163.70.143.11,49806,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
500,6,192.168.101.13,172.188.155.25,60526,443,55,1,1,1,55,55,128,0,0,1,49:38.5
501,6,192.168.101.13,172.217.194.188,65347,5228,54,1,1,1,54,54,128,0,0,1,49:38.5
502,6,192.168.101.13,20.190.163.21,52131,443,54,1,1,1,54,54,128,0,0,1,49:38.5
503,6,192.168.101.13,34.139.124.58,54939,443,721.6,5,5,5,3608,3608,128,0,0,5,49:38.5
504,6,20.190.163.21,192.168.101.13,443,52131,54,1,1,1,54,54,61,0,0,1,49:38.5
505,6,34.139.124.58,192.168.101.13,443,54939,154,5,5,5,770,770,54,0,0,5,49:38.5
506,6,150.171.27.11,192.168.101.13,443,64245,490.875,16,16,16,7854,7854,114.9375,1,0,16,49:38.5
507,6,163.70.143.15,192.168.101.13,443,49267,54,1,1,1,54,54,61,0,0,1,49:38.5
508,6,163.70.143.15,192.168.101.13,443,49617,68,2,2,2,136,136,53,0,0,2,49:38.5
509,6,163.70.143.15,192.168.101.13,443,59930,54,1,1,1,54,54,61,0,0,1,49:38.5
510,6,192.168.101.13,150.171.27.11,64245,443,282.7272727,11,11,11,3110,3110,128,1,0,10,49:38.5
511,6,192.168.101.13,163.70.143.15,49267,443,54,1,1,1,54,54,128,0,0,1,49:38.5
512,6,192.168.101.13,163.70.143.15,49617,443,70,2,2,2,140,140,128,0,0,2,49:38.5
513,6,192.168.101.13,163.70.143.15,59930,443,54,1,1,1,54,54,128,0,0,1,49:38.5
514,6,192.168.101.13,34.139.124.58,53042,443,337.1428571,7,7,7,2360,2360,128,1,0,6,49:38.5
515,6,192.168.101.13,34.139.124.58,54939,443,54,2,2,2,108,108,128,0,1,2,49:38.5
516,6,192.168.101.13,34.139.124.58,61221,443,352.4,20,20,20,7048,7048,128,1,0,19,49:38.5
517,6,34.139.124.58,192.168.101.13,443,53042,501.3,10,10,10,5013,5013,55,1,0,10,49:38.5
518,6,34.139.124.58,192.168.101.13,443,54939,54,1,1,1,54,54,54,0,1,1,49:38.5
519,6,34.139.124.58,192.168.101.13,443,61221,350.4761905,21,21,21,7360,7360,54,1,0,21,49:38.5
520,6,163.70.143.11,192.168.101.13,443,49806,66.5,2,2,2,133,133,53,0,0,2,49:38.5
521,6,163.70.143.15,192.168.101.13,443,50354,68,2,2,2,136,136,53,0,0,2,49:38.5
522,6,163.70.143.56,192.168.101.13,443,50809,89.5,2,2,2,179,179,53,0,0,2,49:38.5
523,6,172.217.194.188,192.168.101.13,5228,65347,66,1,1,1,66,66,119,0,0,1,49:38.5
524,6,192.168.101.13,163.70.143.11,49806,443,68.5,2,2,2,137,137,128,0,0,2,49:38.5
525,6,192.168.101.13,163.70.143.15,50354,443,70,2,2,2,140,140,128,0,0,2,49:38.5
526,6,192.168.101.13,163.70.143.56,50809,443,88.5,2,2,2,177,177,128,0,0,2,49:38.5
527,6,192.168.101.13,172.217.194.188,65347,5228,55,1,1,1,55,55,128,0,0,1,49:38.5
528,6,192.168.101.13,34.139.124.58,61221,443,255.4,5,5,5,1277,1277,128,0,0,5,49:38.5
529,6,192.168.101.13,40.104.122.98,57858,443,54,1,1,1,54,54,128,0,0,1,49:38.5
530,6,34.139.124.58,192.168.101.13,443,61221,228.4,5,5,5,1142,1142,54,0,0,5,49:38.5
531,6,40.104.122.98,192.168.101.13,443,57858,54,1,1,1,54,54,61,0,0,1,49:38.5
532,6,150.171.27.11,192.168.101.13,443,64245,54,3,3,3,162,162,114.6666667,0,1,2,49:38.5
533,6,163.70.143.11,192.168.101.13,443,62191,54,1,1,1,54,54,61,0,0,1,49:38.5
